source_folder,source_dir,source_path,original_filename,normalized_filename,page,item,content_hash,is_duplicate,duplicate_of,category,destination
1,D:\LX\tregecy\asset\pdf-素材\（提取图片）1（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）1（300g铜版纸\第1页-1.PNG,第1页-1.PNG,第1页-1.PNG,1,1,9b30a5031720d842dcbac1dbfd360d2838c7a0ec14e2bc1736aefa0e223ec01d,false,,牌垫,牌垫\1_第1页-1.PNG
1,D:\LX\tregecy\asset\pdf-素材\（提取图片）1（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）1（300g铜版纸\第2页-2.PNG,第2页-2.PNG,第2页-2.PNG,2,2,d83deb2c8d0e54ca7d3804d4bf86d06e4fd1ecb1877d756c8940fa23092133cd,false,,牌垫,牌垫\1_第2页-2.PNG
1,D:\LX\tregecy\asset\pdf-素材\（提取图片）1（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）1（300g铜版纸\第3页-3.PNG,第3页-3.PNG,第3页-3.PNG,3,3,344816e50ff45e2ba3cdb13cf485f5a9d95ccfc6dcd5c1ad4a03e8fe68b8afa0,false,,牌垫,牌垫\1_第3页-3.PNG
1,D:\LX\tregecy\asset\pdf-素材\（提取图片）1（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）1（300g铜版纸\第4页-4.PNG,第4页-4.PNG,第4页-4.PNG,4,4,18004fae09ce2e2318d3bfe1baed7f80c3a3d333c314d76141996c807ba8c00a,false,,牌垫,牌垫\1_第4页-4.PNG
4,D:\LX\tregecy\asset\pdf-素材\（提取图片）4（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）4（300g铜版纸\第1页-1.PNG,第1页-1.PNG,第1页-1.PNG,1,1,920fd0b9626355a53e7441748503f69ba416365edbd82e446072b8e36884673b,false,,牌垫,牌垫\4_第1页-1.PNG
4,D:\LX\tregecy\asset\pdf-素材\（提取图片）4（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）4（300g铜版纸\第1页-2.PNG,第1页-2.PNG,第1页-2.PNG,1,2,ca98dab0e4aff8e0494e3a73a187fa0e700311f96e64a6f1cea1c7c4c0fbbf22,false,,牌垫,牌垫\4_第1页-2.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第10页-82(1).PNG,第10页-82(1).PNG,第10页-82.PNG,10,82,0812716924c99d17dd13317f131f3bfe0f0dec738f145f220d6a6a04be0d2d27,true,第10页-82.PNG,duplicates,duplicates\6_第10页-82.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第10页-82.PNG,第10页-82.PNG,第10页-82.PNG,10,82,0812716924c99d17dd13317f131f3bfe0f0dec738f145f220d6a6a04be0d2d27,false,,公开信息表,公开信息表\6_第10页-82.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第10页-83(1).PNG,第10页-83(1).PNG,第10页-83.PNG,10,83,140339a0de1cea01da6a1ac68da60eef446d444afeb07b4e4b3082aabb56fa6d,true,第10页-83.PNG,duplicates,duplicates\6_第10页-83.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第10页-83.PNG,第10页-83.PNG,第10页-83.PNG,10,83,140339a0de1cea01da6a1ac68da60eef446d444afeb07b4e4b3082aabb56fa6d,false,,公开信息表,公开信息表\6_第10页-83.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第10页-84(1).PNG,第10页-84(1).PNG,第10页-84.PNG,10,84,46ddd04480b4b3c320288b550633360336fd5ece2416a208672fe107bcb472fa,true,第10页-84.PNG,duplicates,duplicates\6_第10页-84.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第10页-84.PNG,第10页-84.PNG,第10页-84.PNG,10,84,46ddd04480b4b3c320288b550633360336fd5ece2416a208672fe107bcb472fa,false,,公开信息表,公开信息表\6_第10页-84.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第10页-85(1).PNG,第10页-85(1).PNG,第10页-85.PNG,10,85,b0d7d4847d188755c23cc73a392493f4b0274a492ce48c64c04bda99cf2fcb09,true,第10页-85.PNG,duplicates,duplicates\6_第10页-85.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第10页-85.PNG,第10页-85.PNG,第10页-85.PNG,10,85,b0d7d4847d188755c23cc73a392493f4b0274a492ce48c64c04bda99cf2fcb09,false,,公开信息表,公开信息表\6_第10页-85.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第10页-86(1).PNG,第10页-86(1).PNG,第10页-86.PNG,10,86,20c53bf9d4c390ba306906e7a9e2af3c9523a42cf38be4301fe62be64d04d930,true,第10页-86.PNG,duplicates,duplicates\6_第10页-86.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第10页-86.PNG,第10页-86.PNG,第10页-86.PNG,10,86,20c53bf9d4c390ba306906e7a9e2af3c9523a42cf38be4301fe62be64d04d930,false,,公开信息表,公开信息表\6_第10页-86.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第10页-87(1).PNG,第10页-87(1).PNG,第10页-87.PNG,10,87,1c13a6cb51a6a7ae34a1654e927d5265552fb9f39832bda69549f39ce607eddf,true,第10页-87.PNG,duplicates,duplicates\6_第10页-87.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第10页-87.PNG,第10页-87.PNG,第10页-87.PNG,10,87,1c13a6cb51a6a7ae34a1654e927d5265552fb9f39832bda69549f39ce607eddf,false,,公开信息表,公开信息表\6_第10页-87.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第10页-88(1).PNG,第10页-88(1).PNG,第10页-88.PNG,10,88,faa3ba0fcc7a75afaed6f4fcf2349e3d91bedf57c3904f72dfe2d95066c3ec84,true,第10页-88.PNG,duplicates,duplicates\6_第10页-88.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第10页-88.PNG,第10页-88.PNG,第10页-88.PNG,10,88,faa3ba0fcc7a75afaed6f4fcf2349e3d91bedf57c3904f72dfe2d95066c3ec84,false,,公开信息表,公开信息表\6_第10页-88.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第10页-89(1).PNG,第10页-89(1).PNG,第10页-89.PNG,10,89,e66c8c52a5e4bf2721dc5b6506143bab86c4602f1ca02edab3a23a6e51ebd868,true,第10页-89.PNG,duplicates,duplicates\6_第10页-89.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第10页-89.PNG,第10页-89.PNG,第10页-89.PNG,10,89,e66c8c52a5e4bf2721dc5b6506143bab86c4602f1ca02edab3a23a6e51ebd868,false,,非公开信息表,非公开信息表\6_第10页-89.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第10页-90(1).PNG,第10页-90(1).PNG,第10页-90.PNG,10,90,23a2f64c9bb0917130f4fe660809c5a31712188a3c52fc5269bdc0d6725b6832,true,第10页-90.PNG,duplicates,duplicates\6_第10页-90.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第10页-90.PNG,第10页-90.PNG,第10页-90.PNG,10,90,23a2f64c9bb0917130f4fe660809c5a31712188a3c52fc5269bdc0d6725b6832,false,,非公开信息表,非公开信息表\6_第10页-90.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第11页-91(1).PNG,第11页-91(1).PNG,第11页-91.PNG,11,91,bcba6e675fff7b281cb77c6e2fd66d6453da0b864ac17a3997ada7a74e349731,true,第11页-91.PNG,duplicates,duplicates\6_第11页-91.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第11页-91.PNG,第11页-91.PNG,第11页-91.PNG,11,91,bcba6e675fff7b281cb77c6e2fd66d6453da0b864ac17a3997ada7a74e349731,false,,非公开信息表,非公开信息表\6_第11页-91.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第11页-92(1).PNG,第11页-92(1).PNG,第11页-92.PNG,11,92,799a5dcba1dd6e20ab45537ee220f1cf947a1e492b210f0ee6010e5c5667241e,true,第11页-92.PNG,duplicates,duplicates\6_第11页-92.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第11页-92.PNG,第11页-92.PNG,第11页-92.PNG,11,92,799a5dcba1dd6e20ab45537ee220f1cf947a1e492b210f0ee6010e5c5667241e,false,,非公开信息表,非公开信息表\6_第11页-92.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第11页-93(1).PNG,第11页-93(1).PNG,第11页-93.PNG,11,93,848b9d14b1159e0718e090a494a59252d03be3edbb07630a141443c8919d2a90,true,第11页-93.PNG,duplicates,duplicates\6_第11页-93.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第11页-93.PNG,第11页-93.PNG,第11页-93.PNG,11,93,848b9d14b1159e0718e090a494a59252d03be3edbb07630a141443c8919d2a90,false,,非公开信息表,非公开信息表\6_第11页-93.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第11页-94(1).PNG,第11页-94(1).PNG,第11页-94.PNG,11,94,c4b1e0a5edf16e4ba54a27d325473e78a664047f896de9e75f679087108c7fe0,true,第11页-94.PNG,duplicates,duplicates\6_第11页-94.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第11页-94.PNG,第11页-94.PNG,第11页-94.PNG,11,94,c4b1e0a5edf16e4ba54a27d325473e78a664047f896de9e75f679087108c7fe0,false,,非公开信息表,非公开信息表\6_第11页-94.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第11页-95(1).PNG,第11页-95(1).PNG,第11页-95.PNG,11,95,42d1a23c77d73e24ad6a11f2382f2d653416dd836cfc34b51e2a98887c60516b,true,第11页-95.PNG,duplicates,duplicates\6_第11页-95.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第11页-95.PNG,第11页-95.PNG,第11页-95.PNG,11,95,42d1a23c77d73e24ad6a11f2382f2d653416dd836cfc34b51e2a98887c60516b,false,,非公开信息表,非公开信息表\6_第11页-95.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第11页-96(1).PNG,第11页-96(1).PNG,第11页-96.PNG,11,96,7bf47435d9eb80226a66c5cffe1dcf8aac0d9e2d39858fba748bd3b9478a3cb0,true,第11页-96.PNG,duplicates,duplicates\6_第11页-96.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第11页-96.PNG,第11页-96.PNG,第11页-96.PNG,11,96,7bf47435d9eb80226a66c5cffe1dcf8aac0d9e2d39858fba748bd3b9478a3cb0,false,,非公开信息表,非公开信息表\6_第11页-96.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第11页-97(1).PNG,第11页-97(1).PNG,第11页-97.PNG,11,97,9bd1326ae9cd510dcef99efa30b3bf788be15dfd66670af0f5e9120212b66256,true,第11页-97.PNG,duplicates,duplicates\6_第11页-97.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第11页-97.PNG,第11页-97.PNG,第11页-97.PNG,11,97,9bd1326ae9cd510dcef99efa30b3bf788be15dfd66670af0f5e9120212b66256,false,,非公开信息表,非公开信息表\6_第11页-97.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第11页-98(1).PNG,第11页-98(1).PNG,第11页-98.PNG,11,98,d68c81094a55a2ca42d2e854064116406d8f62e5733ca9895420e2c4f8ba7aa6,true,第11页-98.PNG,duplicates,duplicates\6_第11页-98.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第11页-98.PNG,第11页-98.PNG,第11页-98.PNG,11,98,d68c81094a55a2ca42d2e854064116406d8f62e5733ca9895420e2c4f8ba7aa6,false,,非公开信息表,非公开信息表\6_第11页-98.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第11页-99(1).PNG,第11页-99(1).PNG,第11页-99.PNG,11,99,c814c01e6cb3d75f01c6a22c38fbb32391081e514652b1be1a257fb6b8881119,true,第11页-99.PNG,duplicates,duplicates\6_第11页-99.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第11页-99.PNG,第11页-99.PNG,第11页-99.PNG,11,99,c814c01e6cb3d75f01c6a22c38fbb32391081e514652b1be1a257fb6b8881119,false,,角色卡面,角色卡面\6_第11页-99.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第12页-100(1).PNG,第12页-100(1).PNG,第12页-100.PNG,12,100,ebadaa9d0812872e9fe45b882594542b74d3ebdc316b8714c914193a9761b33e,true,第12页-100.PNG,duplicates,duplicates\6_第12页-100.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第12页-100.PNG,第12页-100.PNG,第12页-100.PNG,12,100,ebadaa9d0812872e9fe45b882594542b74d3ebdc316b8714c914193a9761b33e,false,,角色卡面,角色卡面\6_第12页-100.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第12页-101(1).PNG,第12页-101(1).PNG,第12页-101.PNG,12,101,db71a83209a2dd6db0bd6152380bcf189dc3a5cf3be6781116bbbb48dfbcb91b,true,第12页-101.PNG,duplicates,duplicates\6_第12页-101.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第12页-101.PNG,第12页-101.PNG,第12页-101.PNG,12,101,db71a83209a2dd6db0bd6152380bcf189dc3a5cf3be6781116bbbb48dfbcb91b,false,,角色卡面,角色卡面\6_第12页-101.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第12页-102(1).PNG,第12页-102(1).PNG,第12页-102.PNG,12,102,4b002b1a6750350e00ec4cbfbffe83cee3e7461d403e983a95eb35df89fab338,true,第12页-102.PNG,duplicates,duplicates\6_第12页-102.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第12页-102.PNG,第12页-102.PNG,第12页-102.PNG,12,102,4b002b1a6750350e00ec4cbfbffe83cee3e7461d403e983a95eb35df89fab338,false,,角色卡面,角色卡面\6_第12页-102.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第12页-103(1).PNG,第12页-103(1).PNG,第12页-103.PNG,12,103,41d357287d2248014efe3e366f5d2845a674a23dd4016bbf61874f0dca0611aa,true,第12页-103.PNG,duplicates,duplicates\6_第12页-103.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第12页-103.PNG,第12页-103.PNG,第12页-103.PNG,12,103,41d357287d2248014efe3e366f5d2845a674a23dd4016bbf61874f0dca0611aa,false,,角色卡面,角色卡面\6_第12页-103.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第12页-104(1).PNG,第12页-104(1).PNG,第12页-104.PNG,12,104,4303ff261c91fb84e93246db396554178432bc9bd38029d77c03df5209bdf764,true,第12页-104.PNG,duplicates,duplicates\6_第12页-104.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第12页-104.PNG,第12页-104.PNG,第12页-104.PNG,12,104,4303ff261c91fb84e93246db396554178432bc9bd38029d77c03df5209bdf764,false,,角色卡面,角色卡面\6_第12页-104.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第12页-105(1).PNG,第12页-105(1).PNG,第12页-105.PNG,12,105,540e1634008a4a39230dafeddff03940689e07e9d7f518e40523061f80831de7,true,第12页-105.PNG,duplicates,duplicates\6_第12页-105.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第12页-105.PNG,第12页-105.PNG,第12页-105.PNG,12,105,540e1634008a4a39230dafeddff03940689e07e9d7f518e40523061f80831de7,false,,角色卡面,角色卡面\6_第12页-105.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第12页-106(1).PNG,第12页-106(1).PNG,第12页-106.PNG,12,106,155e23cafcded0e2794ae8b5ae21f762515f5479e6164af5c021e4360eff374e,true,第12页-106.PNG,duplicates,duplicates\6_第12页-106.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第12页-106.PNG,第12页-106.PNG,第12页-106.PNG,12,106,155e23cafcded0e2794ae8b5ae21f762515f5479e6164af5c021e4360eff374e,false,,角色卡面,角色卡面\6_第12页-106.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第12页-107(1).PNG,第12页-107(1).PNG,第12页-107.PNG,12,107,7bac2a9b4bb105ea36976879e83ba63771441fb2bc45e06a66cc4d90f6ac9bba,true,第12页-107.PNG,duplicates,duplicates\6_第12页-107.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第12页-107.PNG,第12页-107.PNG,第12页-107.PNG,12,107,7bac2a9b4bb105ea36976879e83ba63771441fb2bc45e06a66cc4d90f6ac9bba,false,,角色卡面,角色卡面\6_第12页-107.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第12页-108(1).PNG,第12页-108(1).PNG,第12页-108.PNG,12,108,a01bf0a21f62dca5e74bc7900b02f0292a79c4360150de099ea41a6e83275c9b,true,第12页-108.PNG,duplicates,duplicates\6_第12页-108.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第12页-108.PNG,第12页-108.PNG,第12页-108.PNG,12,108,a01bf0a21f62dca5e74bc7900b02f0292a79c4360150de099ea41a6e83275c9b,false,,角色卡面,角色卡面\6_第12页-108.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第13页-109(1).PNG,第13页-109(1).PNG,第13页-109.PNG,13,109,db904d075c8414e332cb088f1970dc480678ac757caccaacfa18e230ed3a0f82,true,第13页-109.PNG,duplicates,duplicates\6_第13页-109.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第13页-109.PNG,第13页-109.PNG,第13页-109.PNG,13,109,db904d075c8414e332cb088f1970dc480678ac757caccaacfa18e230ed3a0f82,false,,角色卡面,角色卡面\6_第13页-109.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第13页-110(1).PNG,第13页-110(1).PNG,第13页-110.PNG,13,110,968cc56196b011cb0ecf82371672e9794d9b0f4897d9d7204e2d4327b6beaadd,true,第13页-110.PNG,duplicates,duplicates\6_第13页-110.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第13页-110.PNG,第13页-110.PNG,第13页-110.PNG,13,110,968cc56196b011cb0ecf82371672e9794d9b0f4897d9d7204e2d4327b6beaadd,false,,角色卡面,角色卡面\6_第13页-110.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第13页-111(1).PNG,第13页-111(1).PNG,第13页-111.PNG,13,111,bfd42bd822781ed625b93c5256b23d982104f497d484aee62e70f887d12c7731,true,第13页-111.PNG,duplicates,duplicates\6_第13页-111.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第13页-111.PNG,第13页-111.PNG,第13页-111.PNG,13,111,bfd42bd822781ed625b93c5256b23d982104f497d484aee62e70f887d12c7731,false,,角色卡面,角色卡面\6_第13页-111.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第13页-112(1).PNG,第13页-112(1).PNG,第13页-112.PNG,13,112,794937b975b5aaf2f4665e139a06657ac54d2f241440a5604491d14d9793b13e,true,第13页-112.PNG,duplicates,duplicates\6_第13页-112.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第13页-112.PNG,第13页-112.PNG,第13页-112.PNG,13,112,794937b975b5aaf2f4665e139a06657ac54d2f241440a5604491d14d9793b13e,false,,角色卡面,角色卡面\6_第13页-112.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第13页-113(1).PNG,第13页-113(1).PNG,第13页-113.PNG,13,113,564d172bd00f56036a23e0c9d4e4ad2dcaae33b5305c239f31ba57055c72825f,true,第13页-113.PNG,duplicates,duplicates\6_第13页-113.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第13页-113.PNG,第13页-113.PNG,第13页-113.PNG,13,113,564d172bd00f56036a23e0c9d4e4ad2dcaae33b5305c239f31ba57055c72825f,false,,角色卡面,角色卡面\6_第13页-113.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第13页-114(1).PNG,第13页-114(1).PNG,第13页-114.PNG,13,114,87ab0b938c4ea249858b2e308ebc38d52395efb94bdaf8c5bda3a94780006dd9,true,第13页-114.PNG,duplicates,duplicates\6_第13页-114.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第13页-114.PNG,第13页-114.PNG,第13页-114.PNG,13,114,87ab0b938c4ea249858b2e308ebc38d52395efb94bdaf8c5bda3a94780006dd9,false,,角色卡面,角色卡面\6_第13页-114.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第13页-115(1).PNG,第13页-115(1).PNG,第13页-115.PNG,13,115,8579bd475611d35b90fb192e519a9118098f5f81a14bfbd373e76b4fec6cc023,true,第13页-115.PNG,duplicates,duplicates\6_第13页-115.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第13页-115.PNG,第13页-115.PNG,第13页-115.PNG,13,115,8579bd475611d35b90fb192e519a9118098f5f81a14bfbd373e76b4fec6cc023,false,,角色卡面,角色卡面\6_第13页-115.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第13页-116(1).PNG,第13页-116(1).PNG,第13页-116.PNG,13,116,62f1c213415a521c6cf321b7130fae63c1e443d632005487992d15712024247f,true,第13页-116.PNG,duplicates,duplicates\6_第13页-116.PNG
